item_id,store_id,forecast_sales
FOODS_2_033,CA_1,3.435309163086281
FOODS_2_347,CA_1,12.65224720077217
HOUSEHOLD_1_110,CA_1,12.271114649565064
FOODS_3_341,CA_1,0.6564853966598502
HOUSEHOLD_2_267,CA_1,0.7639953655899545
HOUSEHOLD_1_413,CA_1,0.6758839647305761
FOODS_1_134,CA_1,1.2177878642726936
HOUSEHOLD_1_259,CA_1,1.7761310248026128
FOODS_3_120,CA_1,55.5775147155569
HOUSEHOLD_1_286,CA_1,0.5914430568937978
HOBBIES_1_227,CA_1,0.6123409900300242
HOUSEHOLD_1_320,CA_1,0.9908845230918798
FOODS_3_782,CA_1,7.236248971755807
HOBBIES_2_068,CA_1,0.5667624269239204
HOUSEHOLD_1_086,CA_1,1.6416500378467982
FOODS_3_351,CA_1,12.202060774225174
FOODS_3_154,CA_1,2.613695679754667
FOODS_3_515,CA_1,1.7598608255340369
FOODS_3_637,CA_1,0.6803843966244099
FOODS_3_180,CA_1,0.5190854836082298
FOODS_1_192,CA_1,2.773905287122862
FOODS_2_370,CA_1,0.6144480606328341
HOUSEHOLD_1_471,CA_1,1.9236756338557475
HOUSEHOLD_2_409,CA_1,1.2422385561042881
HOBBIES_1_122,CA_1,1.4982973467060339
HOUSEHOLD_2_327,CA_1,0.1315934469350745
HOBBIES_1_057,CA_1,1.280324732484252
FOODS_1_109,CA_1,0.781618094389916
HOBBIES_1_218,CA_1,0.18669486722955145
FOODS_3_136,CA_1,5.063546162390857
HOBBIES_1_201,CA_1,1.0716453612469317
HOBBIES_2_024,CA_1,0.6839292194497226
FOODS_2_360,CA_1,12.969823126725142
HOBBIES_1_370,CA_1,5.373815105371398
FOODS_3_650,CA_1,1.4965920205324361
HOBBIES_1_357,CA_1,1.266572479508676
FOODS_3_662,CA_1,0.8972577425971838
HOUSEHOLD_1_182,CA_1,1.339844133129468
HOBBIES_2_084,CA_1,0.1315934469350745
FOODS_3_499,CA_1,11.670350205229838
HOUSEHOLD_1_400,CA_1,0.5503135378904122
HOUSEHOLD_1_485,CA_1,1.0716453612469317
HOUSEHOLD_1_425,CA_1,2.9463991979506567
FOODS_3_025,CA_1,1.6027017902912333
HOUSEHOLD_2_486,CA_1,0.49117346611136353
FOODS_3_017,CA_1,0.3527581178930149
FOODS_3_042,CA_1,3.597327893276468
HOUSEHOLD_1_417,CA_1,0.4773406970043802
HOUSEHOLD_2_163,CA_1,0.1315934469350745
FOODS_2_137,CA_1,1.3162381759059174
FOODS_3_256,CA_1,0.2966770996211011
FOODS_1_015,CA_1,4.484412619762308
FOODS_3_710,CA_1,0.8276158231242154
HOBBIES_1_298,CA_1,1.831933600881708
HOUSEHOLD_2_337,CA_1,0.41636553775994817
FOODS_1_182,CA_1,1.5223401705276085
HOUSEHOLD_2_502,CA_1,0.29666884986973946
FOODS_1_031,CA_1,1.6449589722995965
FOODS_3_029,CA_1,1.4127261724304558
HOBBIES_2_040,CA_1,0.6019364580450166
HOBBIES_1_345,CA_1,0.9597862278162033
FOODS_2_059,CA_1,2.0858249255251047
HOUSEHOLD_2_241,CA_1,0.6597269949289984
FOODS_3_543,CA_1,0.6367454243420043
FOODS_3_423,CA_1,4.837010767659923
FOODS_2_198,CA_1,0.7518479736844544
FOODS_3_559,CA_1,0.7518479736844544
HOUSEHOLD_2_102,CA_1,1.9636978545466528
FOODS_3_720,CA_1,0.9566696637383587
HOUSEHOLD_1_495,CA_1,1.863345519950778
HOUSEHOLD_2_025,CA_1,0.7345690993010356
HOBBIES_1_058,CA_1,0.4703216741563524
HOBBIES_2_054,CA_1,0.3710783537124223
FOODS_2_346,CA_1,5.358464568726652
FOODS_3_808,CA_1,0.12659480693986913
HOBBIES_1_287,CA_1,0.9727135240934042
FOODS_3_529,CA_1,1.0985684519325187
HOBBIES_1_121,CA_1,0.6233028502998292
HOUSEHOLD_1_038,CA_1,2.2648804489765495
FOODS_3_397,CA_1,0.2966770996211011
HOUSEHOLD_1_169,CA_1,2.027695552713004
FOODS_2_288,CA_1,0.9941130927422824
HOUSEHOLD_1_012,CA_1,0.9680109674588616
FOODS_3_269,CA_1,1.3437774295789329
HOUSEHOLD_2_012,CA_1,0.2469335505456053
FOODS_1_032,CA_1,6.734373386215441
HOUSEHOLD_2_485,CA_1,0.6202431516209196
HOBBIES_1_200,CA_1,0.5925416684308034
HOBBIES_1_274,CA_1,0.453138472483656
FOODS_3_734,CA_1,3.7983250318868347
HOBBIES_1_076,CA_1,0.729368914401967
HOBBIES_1_105,CA_1,0.6564771469084886
HOBBIES_1_371,CA_1,9.908172755726463
FOODS_3_636,CA_1,6.832025509791012
HOUSEHOLD_2_384,CA_1,0.9535909547053721
FOODS_2_275,CA_1,2.36118628207343
FOODS_3_735,CA_1,0.9748499810758511
FOODS_2_197,CA_1,31.4971312483774
HOUSEHOLD_1_321,CA_1,1.731158169119479
HOUSEHOLD_1_011,CA_1,1.4967255740531404
HOUSEHOLD_1_304,CA_1,5.265908386530578
FOODS_3_807,CA_1,3.986022369071599
HOBBIES_1_353,CA_1,8.5144929383435
FOODS_1_206,CA_1,3.5401829943095753
HOUSEHOLD_2_313,CA_1,2.232728967485009
FOODS_3_654,CA_1,11.510444045798755
HOUSEHOLD_1_481,CA_1,1.9821014104855823
FOODS_3_790,CA_1,1.2319226437247652
HOUSEHOLD_1_157,CA_1,1.7761310248026128
FOODS_2_300,CA_1,0.7045866211451339
FOODS_3_281,CA_1,14.261444153436228
HOUSEHOLD_1_541,CA_1,0.11772351777015079
FOODS_3_328,CA_1,0.592549918182165
FOODS_3_560,CA_1,3.2734334849646034
HOBBIES_2_023,CA_1,0.36161290756000997
HOUSEHOLD_2_119,CA_1,0.5469131540803096
FOODS_2_181,CA_1,5.642974457051938
HOUSEHOLD_1_109,CA_1,1.6118813054254673
FOODS_3_164,CA_1,0.8938125550193686
HOBBIES_1_214,CA_1,0.1315934469350745
HOUSEHOLD_2_026,CA_1,0.1315934469350745
FOODS_2_274,CA_1,2.072586573300213
HOUSEHOLD_2_103,CA_1,0.1315934469350745
FOODS_3_794,CA_1,1.9425948013512133
HOUSEHOLD_1_276,CA_1,0.35274986814165327
FOODS_2_356,CA_1,1.5786580234142142
FOODS_3_119,CA_1,0.8922513677704621
HOBBIES_1_069,CA_1,0.5958921009965159
FOODS_3_781,CA_1,0.8827372520717567
HOBBIES_1_093,CA_1,0.8115258470249058
FOODS_2_202,CA_1,1.0862258217463765
FOODS_3_339,CA_1,6.868206431679338
HOUSEHOLD_1_008,CA_1,0.6080427679274464
FOODS_3_652,CA_1,6.406795638832753
FOODS_2_179,CA_1,0.547262734134639
HOUSEHOLD_2_121,CA_1,0.11772351777015079
FOODS_2_271,CA_1,1.3694072463584253
HOUSEHOLD_2_029,CA_1,0.41636553775994817
HOBBIES_1_271,CA_1,0.1315934469350745
FOODS_3_737,CA_1,0.37108660346378397
HOBBIES_1_053,CA_1,0.11772351777015079
HOBBIES_1_126,CA_1,1.7541975692137826
FOODS_3_015,CA_1,1.8186551477279393
HOUSEHOLD_1_427,CA_1,0.11772351777015079
HOUSEHOLD_1_167,CA_1,0.35220298841466563
FOODS_3_426,CA_1,1.4127280893207377
HOBBIES_2_053,CA_1,0.11772351777015079
HOUSEHOLD_2_098,CA_1,0.1315934469350745
FOODS_3_530,CA_1,3.8861792971809828
HOUSEHOLD_1_098,CA_1,0.5190772338568682
FOODS_3_811,CA_1,13.104987078690828
HOBBIES_1_301,CA_1,1.5317915474885282
HOUSEHOLD_1_415,CA_1,1.0551042419880543
FOODS_1_036,CA_1,2.8338379163120324
FOODS_3_633,CA_1,1.2516874768464676
HOUSEHOLD_1_325,CA_1,1.1063155518690033
HOBBIES_1_374,CA_1,1.5863887613653074
HOBBIES_1_103,CA_1,1.8614668255155205
HOBBIES_1_078,CA_1,1.533506477966148
HOBBIES_1_197,CA_1,0.5627555838799206
HOBBIES_2_019,CA_1,0.35274986814165327
FOODS_3_272,CA_1,0.14993018225720514
HOUSEHOLD_1_166,CA_1,1.2758198842533146
FOODS_3_564,CA_1,1.22438193940963
FOODS_3_325,CA_1,2.1950542399061668
HOUSEHOLD_1_113,CA_1,1.6588258653047394
FOODS_3_780,CA_1,4.43768911196824
HOBBIES_1_229,CA_1,0.11772351777015079
HOBBIES_1_355,CA_1,1.1867710982766988
HOUSEHOLD_1_302,CA_1,0.35274986814165327
FOODS_3_138,CA_1,1.6842784157878417
FOODS_3_653,CA_1,2.414422875201152
HOUSEHOLD_2_482,CA_1,0.517356449187766
FOODS_1_035,CA_1,2.131987049752423
HOUSEHOLD_2_412,CA_1,0.11772351777015079
FOODS_1_124,CA_1,1.2215812692082078
HOBBIES_1_100,CA_1,1.278787396511005
HOBBIES_1_080,CA_1,1.7387816518051964
FOODS_1_013,CA_1,0.9498731712683554
HOUSEHOLD_2_504,CA_1,0.6802623505714551
HOUSEHOLD_2_136,CA_1,0.5375793803204343
FOODS_2_164,CA_1,2.7637995745688704
HOUSEHOLD_1_469,CA_1,2.130787079646575
FOODS_2_372,CA_1,0.33202533949757196
HOUSEHOLD_1_416,CA_1,1.6464320556240684
HOBBIES_1_286,CA_1,5.38869756169217
HOUSEHOLD_2_238,CA_1,0.6909301270186301
FOODS_2_062,CA_1,0.592549918182165
FOODS_3_721,CA_1,1.2413173246544031
FOODS_1_106,CA_1,0.7270982633669089
HOUSEHOLD_2_394,CA_1,0.7218000096004452
HOUSEHOLD_1_185,CA_1,2.323148196065585
HOBBIES_2_088,CA_1,0.29666884986973946
HOUSEHOLD_1_255,CA_1,0.5066745656080069
HOBBIES_1_354,CA_1,7.162469443991606
FOODS_3_184,CA_1,2.9113699451786195
FOODS_3_340,CA_1,0.9188469647577926
HOUSEHOLD_1_285,CA_1,2.398327084231348
FOODS_2_133,CA_1,1.3849956785775344
HOUSEHOLD_1_097,CA_1,0.35177027016421636
HOUSEHOLD_2_167,CA_1,0.1315934469350745
FOODS_3_707,CA_1,1.2499818021081
HOBBIES_1_343,CA_1,1.1062537283485743
FOODS_3_271,CA_1,0.11773176752151242
FOODS_3_155,CA_1,1.0444919005488196
FOODS_2_344,CA_1,2.101642327778475
HOUSEHOLD_1_497,CA_1,1.5893090540452433
FOODS_3_541,CA_1,0.12659480693986913
FOODS_3_253,CA_1,0.8259020505359984
FOODS_3_495,CA_1,0.7293771641533286
HOBBIES_2_042,CA_1,2.805312021246172
FOODS_3_664,CA_1,0.8922513677704621
FOODS_3_027,CA_1,0.925349118509992
FOODS_2_302,CA_1,1.7144757835590927
HOUSEHOLD_2_481,CA_1,0.1315934469350745
FOODS_3_427,CA_1,0.49394865778939034
HOUSEHOLD_1_483,CA_1,0.42445099946977866
HOUSEHOLD_2_381,CA_1,0.35274986814165327
FOODS_2_043,CA_1,1.7463431389376118
HOUSEHOLD_1_468,CA_1,1.243799743353195
FOODS_2_373,CA_1,0.8904905875589726
FOODS_1_137,CA_1,1.8911440074740442
HOUSEHOLD_2_097,CA_1,0.597348312921826
FOODS_2_203,CA_1,0.8001386387663677
HOBBIES_2_065,CA_1,0.44943080169902905
FOODS_3_518,CA_1,1.4257002365914646
FOODS_2_270,CA_1,0.311166207609042
HOUSEHOLD_2_030,CA_1,0.7889853360986403
HOBBIES_1_052,CA_1,0.1315934469350745
FOODS_2_290,CA_1,0.8922513677704621
HOBBIES_1_127,CA_1,0.43070794730599093
HOBBIES_2_058,CA_1,0.30553188928809616
HOUSEHOLD_1_007,CA_1,2.57683635796346
FOODS_2_358,CA_1,0.9438783767328669
FOODS_3_565,CA_1,2.3842612992826795
HOBBIES_2_018,CA_1,0.4680899717521841
FOODS_3_632,CA_1,3.160476106297576
FOODS_3_407,CA_1,4.081387712387687
FOODS_3_493,CA_1,2.9714236645214327
HOBBIES_2_090,CA_1,0.1265865571885075
HOBBIES_1_375,CA_1,0.1315934469350745
HOUSEHOLD_1_027,CA_1,2.2944509113670852
FOODS_1_012,CA_1,3.6187745630359633
HOUSEHOLD_1_154,CA_1,0.9895844597856673
FOODS_3_161,CA_1,0.592549918182165
HOUSEHOLD_2_480,CA_1,0.4773406970043802
FOODS_3_284,CA_1,0.696833285657918
FOODS_2_343,CA_1,0.5583670423609203
HOUSEHOLD_1_498,CA_1,2.662982806686778
HOUSEHOLD_2_505,CA_1,0.43338529206564996
HOUSEHOLD_2_010,CA_1,0.3149973354405085
HOBBIES_1_195,CA_1,1.2758198842533146
FOODS_3_812,CA_1,2.383157990417229
HOUSEHOLD_2_257,CA_1,0.1315934469350745
FOODS_1_037,CA_1,1.7270826490038476
FOODS_3_026,CA_1,2.2628690989970357
HOUSEHOLD_2_310,CA_1,0.9846969944131055
FOODS_3_252,CA_1,54.77950406085602
HOBBIES_2_043,CA_1,2.3760749116955577
FOODS_3_540,CA_1,7.0157419233225395
HOUSEHOLD_2_237,CA_1,0.517356449187766
FOODS_2_063,CA_1,2.585555570051253
FOODS_3_792,CA_1,2.4367799952598777
HOUSEHOLD_1_082,CA_1,1.206561774579683
FOODS_3_354,CA_1,0.29792906240165107
HOBBIES_1_216,CA_1,1.2533834704440971
FOODS_3_115,CA_1,1.7025971971152078
FOODS_2_156,CA_1,0.9233179120938287
FOODS_3_722,CA_1,0.3527581178930149
HOUSEHOLD_1_396,CA_1,1.154214576997101
FOODS_3_494,CA_1,1.644879118126523
HOBBIES_2_089,CA_1,0.6186819643720131
FOODS_3_046,CA_1,1.5305794344921761
HOBBIES_1_285,CA_1,0.1315934469350745
HOUSEHOLD_1_539,CA_1,3.432507940082514
HOUSEHOLD_1_040,CA_1,2.738080639772292
HOUSEHOLD_2_168,CA_1,0.29666884986973946
FOODS_2_132,CA_1,0.8938125550193686
FOODS_3_395,CA_1,1.0710580999809305
HOUSEHOLD_1_279,CA_1,1.0950806114133718
FOODS_3_525,CA_1,1.0183153172630066
FOODS_2_031,CA_1,1.3044304347687872
HOUSEHOLD_2_142,CA_1,1.1262632395863372
FOODS_2_158,CA_1,0.7652756813861052
HOUSEHOLD_2_269,CA_1,0.35274986814165327
FOODS_1_194,CA_1,3.1700599911712124
HOUSEHOLD_1_186,CA_1,2.550927384540992
FOODS_1_209,CA_1,1.2422468058556497
HOUSEHOLD_1_254,CA_1,10.179166940382967
HOUSEHOLD_2_325,CA_1,0.5375793803204343
FOODS_1_125,CA_1,1.3289926622594757
FOODS_1_179,CA_1,0.13160169668643612
HOUSEHOLD_2_340,CA_1,0.1315934469350745
FOODS_1_105,CA_1,1.7226122249046336
HOUSEHOLD_2_413,CA_1,0.3320170897462103
HOUSEHOLD_2_393,CA_1,0.35274986814165327
HOUSEHOLD_2_144,CA_1,0.1499219325058435
FOODS_3_185,CA_1,2.0427858070400435
FOODS_3_116,CA_1,2.7042834689183577
HOUSEHOLD_1_324,CA_1,1.262930950381729
HOUSEHOLD_2_311,CA_1,1.1641297417297147
FOODS_3_016,CA_1,2.6826964552752854
HOUSEHOLD_1_426,CA_1,1.148858316434571
FOODS_3_139,CA_1,3.935386693479291
HOUSEHOLD_1_301,CA_1,1.4223624843018712
FOODS_2_135,CA_1,0.9488259086947567
HOUSEHOLD_2_165,CA_1,0.43338529206564996
HOBBIES_1_199,CA_1,0.5133771557997102
HOUSEHOLD_1_168,CA_1,0.8115258470249058
FOODS_3_809,CA_1,2.5565862925955023
HOUSEHOLD_1_470,CA_1,0.5503135378904122
FOODS_2_371,CA_1,8.404532599920914
FOODS_3_270,CA_1,1.678110061467528
FOODS_3_542,CA_1,0.9070919874971994
HOBBIES_2_041,CA_1,1.2194684361047525
FOODS_3_497,CA_1,1.268136365879976
HOBBIES_2_086,CA_1,0.36161290756000997
HOBBIES_1_344,CA_1,1.030547702429242
FOODS_3_651,CA_1,1.355939924099271
HOUSEHOLD_2_324,CA_1,0.3149973354405085
FOODS_3_182,CA_1,1.464913705989352
HOUSEHOLD_1_257,CA_1,0.8268970286860802
FOODS_2_200,CA_1,0.4120172032316318
FOODS_2_345,CA_1,0.14993018225720514
HOUSEHOLD_1_496,CA_1,0.40785128843613017
HOUSEHOLD_1_303,CA_1,3.692673111626874
HOBBIES_1_228,CA_1,1.2245221564051567
FOODS_3_137,CA_1,1.240025470085511
HOUSEHOLD_1_398,CA_1,0.8001303890150061
HOBBIES_1_055,CA_1,2.598023620464423
FOODS_3_663,CA_1,5.5190429590803385
HOBBIES_1_124,CA_1,1.3002900058449178
FOODS_3_406,CA_1,22.898877245825997
FOODS_3_044,CA_1,0.6839374692010842
FOODS_3_635,CA_1,0.12659480693986913
HOBBIES_1_372,CA_1,1.0355540772559637
HOUSEHOLD_2_312,CA_1,1.3181910244442132
HOBBIES_1_356,CA_1,1.4200972677989803
FOODS_1_195,CA_1,1.2319226437247652
FOODS_1_207,CA_1,1.4574705478225543
HOUSEHOLD_1_028,CA_1,1.0104735738309139
HOUSEHOLD_1_414,CA_1,6.784707281527853
HOUSEHOLD_2_258,CA_1,0.7588406315020003
HOUSEHOLD_2_484,CA_1,0.42445099946977866
HOUSEHOLD_2_410,CA_1,1.0271701069300019
HOBBIES_2_067,CA_1,0.2979208126502894
FOODS_3_516,CA_1,13.849259005495101
HOUSEHOLD_2_240,CA_1,0.46127543091585244
FOODS_3_709,CA_1,0.8822183165537747
HOBBIES_1_299,CA_1,0.8325203143989055
FOODS_2_060,CA_1,3.101724787070044
FOODS_2_045,CA_1,0.8938125550193686
HOUSEHOLD_1_099,CA_1,1.240971045438665
HOBBIES_2_022,CA_1,1.0701018297137923
FOODS_3_561,CA_1,5.08054328386956
FOODS_3_338,CA_1,0.7518479736844544
HOUSEHOLD_2_383,CA_1,0.453138472483656
FOODS_1_126,CA_1,1.1619936711861376
HOUSEHOLD_2_392,CA_1,0.29666884986973946
HOUSEHOLD_2_101,CA_1,0.16694168681154536
FOODS_2_199,CA_1,1.3082680670679874
HOUSEHOLD_1_322,CA_1,2.3689003678338065
FOODS_3_118,CA_1,2.3609435001889847
FOODS_1_108,CA_1,2.2513374118278193
FOODS_3_352,CA_1,1.4046508142981857
FOODS_1_033,CA_1,0.13160169668643612
HOUSEHOLD_2_027,CA_1,0.1315934469350745
FOODS_1_181,CA_1,4.186655971216271
HOUSEHOLD_2_338,CA_1,0.2469335505456053
FOODS_3_723,CA_1,11.883028787806298
HOBBIES_1_284,CA_1,0.7678868747425003
FOODS_2_042,CA_1,1.347462360278244
HOUSEHOLD_1_010,CA_1,0.9382809585693511
FOODS_2_273,CA_1,1.0104818235822755
FOODS_3_424,CA_1,1.8199023566130814
HOUSEHOLD_2_123,CA_1,0.7247038760965162
FOODS_1_014,CA_1,2.437037281533786
HOUSEHOLD_1_156,CA_1,1.4514002291646904
FOODS_3_282,CA_1,22.547824556852007
HOUSEHOLD_2_503,CA_1,0.1315934469350745
HOUSEHOLD_2_395,CA_1,1.161985421434776
HOUSEHOLD_1_085,CA_1,0.1315934469350745
FOODS_1_123,CA_1,1.409020676648846
FOODS_2_177,CA_1,1.3678699103851784
HOBBIES_1_086,CA_1,0.941001882098637
HOUSEHOLD_2_100,CA_1,0.6054898848038045
HOUSEHOLD_1_184,CA_1,1.3002900058449178
HOBBIES_1_373,CA_1,1.482073764237713
HOBBIES_1_054,CA_1,0.3320170897462103
HOBBIES_1_125,CA_1,0.7527443952916143
FOODS_3_162,CA_1,1.5165539729498498
HOUSEHOLD_1_278,CA_1,0.6444453761416438
HOBBIES_1_198,CA_1,0.6167438929515275
FOODS_3_810,CA_1,4.930455877374349
HOBBIES_1_217,CA_1,0.1499219325058435
HOUSEHOLD_1_083,CA_1,3.461895457300235
FOODS_3_353,CA_1,0.49394865778939034
FOODS_3_791,CA_1,0.9823653771588421
FOODS_2_032,CA_1,1.1260081582976849
HOUSEHOLD_1_256,CA_1,1.4928074705811862
FOODS_3_183,CA_1,7.0822148828267775
HOUSEHOLD_2_268,CA_1,0.6840817303544411
HOUSEHOLD_2_145,CA_1,0.40785128843613017
FOODS_2_155,CA_1,0.6846626471862594
FOODS_1_193,CA_1,1.4574858781195899
FOODS_1_136,CA_1,0.20330282801456157
FOODS_2_201,CA_1,3.3946869868123355
HOUSEHOLD_2_326,CA_1,0.5989965246869464
FOODS_1_208,CA_1,1.7039774107528056
FOODS_2_044,CA_1,1.5811547266635928
HOUSEHOLD_1_155,CA_1,0.6839292194497226
FOODS_3_283,CA_1,1.912824162985755
HOUSEHOLD_2_256,CA_1,0.18669486722955145
HOBBIES_2_066,CA_1,0.11772351777015079
FOODS_3_517,CA_1,0.29792906240165107
HOUSEHOLD_1_397,CA_1,1.5454166551375719
HOUSEHOLD_2_011,CA_1,1.3151752333355213
HOBBIES_2_020,CA_1,0.29666884986973946
FOODS_3_045,CA_1,0.4078595381874918
FOODS_3_634,CA_1,5.119085979245988
FOODS_3_408,CA_1,0.311166207609042
HOUSEHOLD_1_026,CA_1,1.168031893913434
FOODS_1_180,CA_1,1.7598608255340369
HOUSEHOLD_2_339,CA_1,0.3320170897462103
HOUSEHOLD_2_382,CA_1,1.1862108597450511
HOUSEHOLD_2_099,CA_1,0.35274986814165327
FOODS_3_563,CA_1,0.11773176752151242
FOODS_3_028,CA_1,1.2729193415655076
FOODS_2_134,CA_1,1.601763261665256
FOODS_2_272,CA_1,1.2413173246544031
HOUSEHOLD_2_009,CA_1,0.9964200418270458
HOBBIES_1_215,CA_1,0.8214816434060614
HOUSEHOLD_2_239,CA_1,2.6212736326694843
FOODS_3_117,CA_1,1.3333928080616362
HOUSEHOLD_1_323,CA_1,0.3710783537124223
HOUSEHOLD_1_540,CA_1,2.7687525082526725
FOODS_2_301,CA_1,1.0846884857731296
FOODS_2_180,CA_1,0.24694180029696694
HOUSEHOLD_2_120,CA_1,0.7460022341211694
HOBBIES_1_272,CA_1,0.1315934469350745
FOODS_3_736,CA_1,0.719452027697695
FOODS_2_359,CA_1,3.557489418381805
FOODS_2_061,CA_1,2.938319184755876
HOUSEHOLD_1_482,CA_1,2.9220718619825976
HOBBIES_2_021,CA_1,0.1265865571885075
FOODS_3_562,CA_1,4.492432911939185
FOODS_3_254,CA_1,0.7637144941371987
FOODS_2_291,CA_1,1.601763261665256
HOUSEHOLD_2_411,CA_1,1.084680236021768
FOODS_1_034,CA_1,0.20330282801456157
HOUSEHOLD_2_483,CA_1,2.322841300466927
FOODS_2_289,CA_1,1.8608366975352293
FOODS_3_708,CA_1,1.049695292980163
HOBBIES_1_300,CA_1,1.4406978776939037
HOUSEHOLD_2_028,CA_1,0.42445099946977866
HOUSEHOLD_1_484,CA_1,0.6280007120825273
HOUSEHOLD_1_009,CA_1,0.20329457826319994
FOODS_3_425,CA_1,1.4469721750162672
FOODS_2_357,CA_1,3.2438406644462265
HOUSEHOLD_2_166,CA_1,0.29666884986973946
FOODS_3_496,CA_1,3.0676680155950944
FOODS_3_793,CA_1,2.560722297389221
FOODS_3_396,CA_1,0.7724971256285043
HOUSEHOLD_1_039,CA_1,1.5730606052506981
HOBBIES_1_104,CA_1,0.5716898764757917
HOBBIES_1_077,CA_1,0.6564771469084886
FOODS_3_326,CA_1,2.5697242117657377
HOUSEHOLD_1_112,CA_1,1.3443294183592192
FOODS_1_107,CA_1,0.351778519915578
HOBBIES_2_087,CA_1,0.340880129164567
HOUSEHOLD_2_314,CA_1,0.35274986814165327
FOODS_3_539,CA_1,0.8963761552266667
FOODS_3_257,CA_1,3.139462441730995
HOUSEHOLD_1_294,CA_1,8.81875712774036
FOODS_3_146,CA_1,1.573652981361265
HOBBIES_2_031,CA_1,0.16694168681154536
FOODS_3_552,CA_1,0.7654684481442964
HOUSEHOLD_2_321,CA_1,0.7518397239330928
HOUSEHOLD_1_172,CA_1,2.073571158144055
HOUSEHOLD_1_406,CA_1,0.7535711389226912
FOODS_3_036,CA_1,0.9884888842307611
FOODS_1_198,CA_1,1.3334779474892267
FOODS_2_167,CA_1,0.5133854055510718
FOODS_3_266,CA_1,0.9669836149839091
FOODS_3_547,CA_1,4.337690734924291
HOBBIES_2_036,CA_1,0.8819367001976502
HOUSEHOLD_2_110,CA_1,2.1335920891330336
FOODS_2_190,CA_1,1.7917368145797188
HOUSEHOLD_2_004,CA_1,0.4680899717521841
FOODS_2_296,CA_1,0.5618591622727606
FOODS_2_049,CA_1,0.996223791022909
HOUSEHOLD_2_133,CA_1,0.11772351777015079
HOUSEHOLD_1_313,CA_1,1.1063155518690033
FOODS_3_127,CA_1,4.599250478042293
HOBBIES_1_351,CA_1,0.4680899717521841
FOODS_3_150,CA_1,5.097190085794996
HOUSEHOLD_1_290,CA_1,1.3493928987091013
FOODS_3_506,CA_1,0.37108660346378397
HOBBIES_2_077,CA_1,0.11772351777015079
HOBBIES_1_360,CA_1,0.29666884986973946
FOODS_3_401,CA_1,1.0049377732642695
HOUSEHOLD_1_034,CA_1,1.0089123865820069
FOODS_3_647,CA_1,1.5018713963817483
HOUSEHOLD_2_493,CA_1,0.667947425421217
FOODS_1_024,CA_1,1.2175874240337305
HOUSEHOLD_2_247,CA_1,0.40785128843613017
FOODS_2_053,CA_1,1.1745723355681112
HOUSEHOLD_1_308,CA_1,0.8001303890150061
HOBBIES_1_278,CA_1,3.947151266978359
FOODS_3_132,CA_1,1.3678699103851784
