item_id,store_id,forecast_sales,Recommendation
FOODS_2_274,CA_1,2.072586573300213,Maintain Stock
HOUSEHOLD_2_103,CA_1,0.1315934469350745,Reduce Stock
FOODS_3_794,CA_1,1.942594801351213,Reduce Stock
HOUSEHOLD_1_276,CA_1,0.3527498681416532,Reduce Stock
FOODS_2_356,CA_1,1.5786580234142142,Reduce Stock
FOODS_3_119,CA_1,0.8922513677704621,Reduce Stock
HOBBIES_1_069,CA_1,0.5958921009965159,Reduce Stock
FOODS_3_781,CA_1,0.8827372520717567,Reduce Stock
HOBBIES_1_093,CA_1,0.8115258470249058,Reduce Stock
FOODS_2_202,CA_1,1.0862258217463765,Reduce Stock
FOODS_3_339,CA_1,6.868206431679338,Increase Stock
HOUSEHOLD_1_008,CA_1,0.6080427679274464,Reduce Stock
FOODS_3_652,CA_1,6.406795638832753,Increase Stock
FOODS_2_179,CA_1,0.547262734134639,Reduce Stock
HOUSEHOLD_2_121,CA_1,0.1177235177701507,Reduce Stock
FOODS_2_271,CA_1,1.3694072463584253,Reduce Stock
HOUSEHOLD_2_029,CA_1,0.4163655377599481,Reduce Stock
HOBBIES_1_271,CA_1,0.1315934469350745,Reduce Stock
FOODS_3_737,CA_1,0.3710866034637839,Reduce Stock
HOBBIES_1_053,CA_1,0.1177235177701507,Reduce Stock
HOBBIES_1_126,CA_1,1.7541975692137826,Reduce Stock
FOODS_3_015,CA_1,1.8186551477279396,Reduce Stock
HOUSEHOLD_1_427,CA_1,0.1177235177701507,Reduce Stock
HOUSEHOLD_1_167,CA_1,0.3522029884146656,Reduce Stock
FOODS_3_426,CA_1,1.4127280893207377,Reduce Stock
HOBBIES_2_053,CA_1,0.1177235177701507,Reduce Stock
HOUSEHOLD_2_098,CA_1,0.1315934469350745,Reduce Stock
FOODS_3_530,CA_1,3.886179297180983,Maintain Stock
HOUSEHOLD_1_098,CA_1,0.5190772338568682,Reduce Stock
FOODS_3_811,CA_1,13.104987078690828,Increase Stock
HOBBIES_1_301,CA_1,1.5317915474885282,Reduce Stock
HOUSEHOLD_1_415,CA_1,1.0551042419880543,Reduce Stock
FOODS_1_036,CA_1,2.8338379163120324,Maintain Stock
FOODS_3_633,CA_1,1.2516874768464676,Reduce Stock
HOUSEHOLD_1_325,CA_1,1.106315551869003,Reduce Stock
HOBBIES_1_374,CA_1,1.5863887613653074,Reduce Stock
HOBBIES_1_103,CA_1,1.8614668255155205,Reduce Stock
HOBBIES_1_078,CA_1,1.533506477966148,Reduce Stock
HOBBIES_1_197,CA_1,0.5627555838799206,Reduce Stock
HOBBIES_2_019,CA_1,0.3527498681416532,Reduce Stock
FOODS_3_272,CA_1,0.1499301822572051,Reduce Stock
HOUSEHOLD_1_166,CA_1,1.2758198842533146,Reduce Stock
FOODS_3_564,CA_1,1.22438193940963,Reduce Stock
FOODS_3_325,CA_1,2.1950542399061668,Maintain Stock
HOUSEHOLD_1_113,CA_1,1.6588258653047394,Reduce Stock
FOODS_3_780,CA_1,4.43768911196824,Maintain Stock
HOBBIES_1_229,CA_1,0.1177235177701507,Reduce Stock
HOBBIES_1_355,CA_1,1.1867710982766988,Reduce Stock
HOUSEHOLD_1_302,CA_1,0.3527498681416532,Reduce Stock
FOODS_3_138,CA_1,1.6842784157878417,Reduce Stock
FOODS_3_653,CA_1,2.414422875201152,Maintain Stock
HOUSEHOLD_2_482,CA_1,0.517356449187766,Reduce Stock
FOODS_1_035,CA_1,2.131987049752423,Maintain Stock
HOUSEHOLD_2_412,CA_1,0.1177235177701507,Reduce Stock
FOODS_1_124,CA_1,1.2215812692082078,Reduce Stock
HOBBIES_1_100,CA_1,1.278787396511005,Reduce Stock
HOBBIES_1_080,CA_1,1.7387816518051964,Reduce Stock
FOODS_1_013,CA_1,0.9498731712683554,Reduce Stock
HOUSEHOLD_2_504,CA_1,0.6802623505714551,Reduce Stock
HOUSEHOLD_2_136,CA_1,0.5375793803204343,Reduce Stock
FOODS_2_164,CA_1,2.7637995745688704,Maintain Stock
HOUSEHOLD_1_469,CA_1,2.130787079646575,Maintain Stock
FOODS_2_372,CA_1,0.3320253394975719,Reduce Stock
HOUSEHOLD_1_416,CA_1,1.6464320556240684,Reduce Stock
HOBBIES_1_286,CA_1,5.38869756169217,Increase Stock
HOUSEHOLD_2_238,CA_1,0.6909301270186301,Reduce Stock
FOODS_2_062,CA_1,0.592549918182165,Reduce Stock
FOODS_3_721,CA_1,1.2413173246544031,Reduce Stock
FOODS_1_106,CA_1,0.7270982633669089,Reduce Stock
HOUSEHOLD_2_394,CA_1,0.7218000096004452,Reduce Stock
HOUSEHOLD_1_185,CA_1,2.323148196065585,Maintain Stock
HOBBIES_2_088,CA_1,0.2966688498697394,Reduce Stock
HOUSEHOLD_1_255,CA_1,0.5066745656080069,Reduce Stock
HOBBIES_1_354,CA_1,7.162469443991606,Increase Stock
FOODS_3_184,CA_1,2.9113699451786195,Maintain Stock
FOODS_3_340,CA_1,0.9188469647577926,Reduce Stock
HOUSEHOLD_1_285,CA_1,2.398327084231348,Maintain Stock
FOODS_2_133,CA_1,1.3849956785775344,Reduce Stock
HOUSEHOLD_1_097,CA_1,0.3517702701642163,Reduce Stock
HOUSEHOLD_2_167,CA_1,0.1315934469350745,Reduce Stock
FOODS_3_707,CA_1,1.2499818021081,Reduce Stock
HOBBIES_1_343,CA_1,1.1062537283485745,Reduce Stock
FOODS_3_271,CA_1,0.1177317675215124,Reduce Stock
FOODS_3_155,CA_1,1.0444919005488196,Reduce Stock
FOODS_2_344,CA_1,2.101642327778475,Maintain Stock
HOUSEHOLD_1_497,CA_1,1.5893090540452433,Reduce Stock
FOODS_3_541,CA_1,0.1265948069398691,Reduce Stock
FOODS_3_253,CA_1,0.8259020505359984,Reduce Stock
FOODS_3_495,CA_1,0.7293771641533286,Reduce Stock
HOBBIES_2_042,CA_1,2.805312021246172,Maintain Stock
FOODS_3_664,CA_1,0.8922513677704621,Reduce Stock
FOODS_3_027,CA_1,0.925349118509992,Reduce Stock
FOODS_2_302,CA_1,1.7144757835590927,Reduce Stock
HOUSEHOLD_2_481,CA_1,0.1315934469350745,Reduce Stock
FOODS_3_427,CA_1,0.4939486577893903,Reduce Stock
HOUSEHOLD_1_483,CA_1,0.4244509994697786,Reduce Stock
HOUSEHOLD_2_381,CA_1,0.3527498681416532,Reduce Stock
FOODS_2_043,CA_1,1.7463431389376118,Reduce Stock
HOUSEHOLD_1_468,CA_1,1.243799743353195,Reduce Stock
FOODS_2_373,CA_1,0.8904905875589726,Reduce Stock
FOODS_1_137,CA_1,1.891144007474044,Reduce Stock
HOUSEHOLD_2_097,CA_1,0.597348312921826,Reduce Stock
FOODS_2_203,CA_1,0.8001386387663677,Reduce Stock
HOBBIES_2_065,CA_1,0.449430801699029,Reduce Stock
FOODS_3_518,CA_1,1.4257002365914646,Reduce Stock
FOODS_2_270,CA_1,0.311166207609042,Reduce Stock
HOUSEHOLD_2_030,CA_1,0.7889853360986403,Reduce Stock
HOBBIES_1_052,CA_1,0.1315934469350745,Reduce Stock
FOODS_2_290,CA_1,0.8922513677704621,Reduce Stock
HOBBIES_1_127,CA_1,0.4307079473059909,Reduce Stock
HOBBIES_2_058,CA_1,0.3055318892880961,Reduce Stock
HOUSEHOLD_1_007,CA_1,2.57683635796346,Maintain Stock
FOODS_2_358,CA_1,0.9438783767328668,Reduce Stock
FOODS_3_565,CA_1,2.3842612992826795,Maintain Stock
HOBBIES_2_018,CA_1,0.4680899717521841,Reduce Stock
FOODS_3_632,CA_1,3.160476106297576,Maintain Stock
FOODS_3_407,CA_1,4.081387712387687,Maintain Stock
FOODS_3_493,CA_1,2.9714236645214327,Maintain Stock
HOBBIES_2_090,CA_1,0.1265865571885075,Reduce Stock
HOBBIES_1_375,CA_1,0.1315934469350745,Reduce Stock
HOUSEHOLD_1_027,CA_1,2.294450911367085,Maintain Stock
FOODS_1_012,CA_1,3.6187745630359633,Maintain Stock
HOUSEHOLD_1_154,CA_1,0.9895844597856672,Reduce Stock
FOODS_3_161,CA_1,0.592549918182165,Reduce Stock
HOUSEHOLD_2_480,CA_1,0.4773406970043802,Reduce Stock
FOODS_3_284,CA_1,0.696833285657918,Reduce Stock
FOODS_2_343,CA_1,0.5583670423609203,Reduce Stock
HOUSEHOLD_1_498,CA_1,2.662982806686778,Maintain Stock
HOUSEHOLD_2_505,CA_1,0.4333852920656499,Reduce Stock
HOUSEHOLD_2_010,CA_1,0.3149973354405085,Reduce Stock
HOBBIES_1_195,CA_1,1.2758198842533146,Reduce Stock
FOODS_3_812,CA_1,2.383157990417229,Maintain Stock
HOUSEHOLD_2_257,CA_1,0.1315934469350745,Reduce Stock
FOODS_1_037,CA_1,1.7270826490038476,Reduce Stock
FOODS_3_026,CA_1,2.262869098997036,Maintain Stock
HOUSEHOLD_2_310,CA_1,0.9846969944131057,Reduce Stock
FOODS_3_252,CA_1,54.77950406085602,Increase Stock
HOBBIES_2_043,CA_1,2.3760749116955577,Maintain Stock
FOODS_3_540,CA_1,7.01574192332254,Increase Stock
HOUSEHOLD_2_237,CA_1,0.517356449187766,Reduce Stock
FOODS_2_063,CA_1,2.585555570051253,Maintain Stock
FOODS_3_792,CA_1,2.4367799952598777,Maintain Stock
HOUSEHOLD_1_082,CA_1,1.206561774579683,Reduce Stock
FOODS_3_354,CA_1,0.297929062401651,Reduce Stock
HOBBIES_1_216,CA_1,1.2533834704440971,Reduce Stock
FOODS_3_115,CA_1,1.7025971971152078,Reduce Stock
FOODS_2_156,CA_1,0.9233179120938289,Reduce Stock
FOODS_3_722,CA_1,0.3527581178930149,Reduce Stock
HOUSEHOLD_1_396,CA_1,1.154214576997101,Reduce Stock
FOODS_3_494,CA_1,1.644879118126523,Reduce Stock
HOBBIES_2_089,CA_1,0.6186819643720131,Reduce Stock
FOODS_3_046,CA_1,1.530579434492176,Reduce Stock
HOBBIES_1_285,CA_1,0.1315934469350745,Reduce Stock
HOUSEHOLD_1_539,CA_1,3.432507940082514,Maintain Stock
HOUSEHOLD_1_040,CA_1,2.738080639772292,Maintain Stock
HOUSEHOLD_2_168,CA_1,0.2966688498697394,Reduce Stock
FOODS_2_132,CA_1,0.8938125550193686,Reduce Stock
FOODS_3_395,CA_1,1.0710580999809305,Reduce Stock
HOUSEHOLD_1_279,CA_1,1.0950806114133718,Reduce Stock
FOODS_3_525,CA_1,1.0183153172630066,Reduce Stock
FOODS_2_031,CA_1,1.3044304347687872,Reduce Stock
HOUSEHOLD_2_142,CA_1,1.1262632395863372,Reduce Stock
FOODS_2_158,CA_1,0.7652756813861052,Reduce Stock
HOUSEHOLD_2_269,CA_1,0.3527498681416532,Reduce Stock
FOODS_1_194,CA_1,3.1700599911712124,Maintain Stock
HOUSEHOLD_1_186,CA_1,2.550927384540992,Maintain Stock
FOODS_1_209,CA_1,1.2422468058556495,Reduce Stock
HOUSEHOLD_1_254,CA_1,10.179166940382968,Increase Stock
HOUSEHOLD_2_325,CA_1,0.5375793803204343,Reduce Stock
FOODS_1_125,CA_1,1.3289926622594757,Reduce Stock
FOODS_1_179,CA_1,0.1316016966864361,Reduce Stock
HOUSEHOLD_2_340,CA_1,0.1315934469350745,Reduce Stock
FOODS_1_105,CA_1,1.7226122249046336,Reduce Stock
HOUSEHOLD_2_413,CA_1,0.3320170897462103,Reduce Stock
HOUSEHOLD_2_393,CA_1,0.3527498681416532,Reduce Stock
HOUSEHOLD_2_144,CA_1,0.1499219325058435,Reduce Stock
FOODS_3_185,CA_1,2.0427858070400435,Maintain Stock
FOODS_3_116,CA_1,2.7042834689183577,Maintain Stock
HOUSEHOLD_1_324,CA_1,1.262930950381729,Reduce Stock
HOUSEHOLD_2_311,CA_1,1.1641297417297147,Reduce Stock
FOODS_3_016,CA_1,2.682696455275285,Maintain Stock
HOUSEHOLD_1_426,CA_1,1.148858316434571,Reduce Stock
FOODS_3_139,CA_1,3.935386693479291,Maintain Stock
HOUSEHOLD_1_301,CA_1,1.4223624843018712,Reduce Stock
FOODS_2_135,CA_1,0.9488259086947568,Reduce Stock
HOUSEHOLD_2_165,CA_1,0.4333852920656499,Reduce Stock
HOBBIES_1_199,CA_1,0.5133771557997102,Reduce Stock
HOUSEHOLD_1_168,CA_1,0.8115258470249058,Reduce Stock
FOODS_3_809,CA_1,2.5565862925955023,Maintain Stock
HOUSEHOLD_1_470,CA_1,0.5503135378904122,Reduce Stock
FOODS_2_371,CA_1,8.404532599920914,Increase Stock
FOODS_3_270,CA_1,1.678110061467528,Reduce Stock
FOODS_3_542,CA_1,0.9070919874971994,Reduce Stock
HOBBIES_2_041,CA_1,1.2194684361047523,Reduce Stock
FOODS_3_497,CA_1,1.268136365879976,Reduce Stock
HOBBIES_2_086,CA_1,0.3616129075600099,Reduce Stock
HOBBIES_1_344,CA_1,1.030547702429242,Reduce Stock
FOODS_3_651,CA_1,1.355939924099271,Reduce Stock
HOUSEHOLD_2_324,CA_1,0.3149973354405085,Reduce Stock
FOODS_3_182,CA_1,1.464913705989352,Reduce Stock
HOUSEHOLD_1_257,CA_1,0.8268970286860802,Reduce Stock
FOODS_2_200,CA_1,0.4120172032316318,Reduce Stock
FOODS_2_345,CA_1,0.1499301822572051,Reduce Stock
HOUSEHOLD_1_496,CA_1,0.4078512884361301,Reduce Stock
HOUSEHOLD_1_303,CA_1,3.692673111626874,Maintain Stock
HOBBIES_1_228,CA_1,1.2245221564051567,Reduce Stock
FOODS_3_137,CA_1,1.240025470085511,Reduce Stock
HOUSEHOLD_1_398,CA_1,0.8001303890150061,Reduce Stock
HOBBIES_1_055,CA_1,2.598023620464423,Maintain Stock
FOODS_3_663,CA_1,5.5190429590803385,Increase Stock
HOBBIES_1_124,CA_1,1.3002900058449178,Reduce Stock
FOODS_3_406,CA_1,22.898877245826,Increase Stock
FOODS_3_044,CA_1,0.6839374692010842,Reduce Stock
FOODS_3_635,CA_1,0.1265948069398691,Reduce Stock
HOBBIES_1_372,CA_1,1.0355540772559635,Reduce Stock
HOUSEHOLD_2_312,CA_1,1.3181910244442132,Reduce Stock
HOBBIES_1_356,CA_1,1.4200972677989805,Reduce Stock
FOODS_1_195,CA_1,1.2319226437247652,Reduce Stock
FOODS_1_207,CA_1,1.4574705478225545,Reduce Stock
HOUSEHOLD_1_028,CA_1,1.010473573830914,Reduce Stock
HOUSEHOLD_1_414,CA_1,6.784707281527853,Increase Stock
HOUSEHOLD_2_258,CA_1,0.7588406315020003,Reduce Stock
HOUSEHOLD_2_484,CA_1,0.4244509994697786,Reduce Stock
HOUSEHOLD_2_410,CA_1,1.027170106930002,Reduce Stock
HOBBIES_2_067,CA_1,0.2979208126502894,Reduce Stock
FOODS_3_516,CA_1,13.8492590054951,Increase Stock
HOUSEHOLD_2_240,CA_1,0.4612754309158524,Reduce Stock
FOODS_3_709,CA_1,0.8822183165537747,Reduce Stock
HOBBIES_1_299,CA_1,0.8325203143989055,Reduce Stock
FOODS_2_060,CA_1,3.101724787070044,Maintain Stock
FOODS_2_045,CA_1,0.8938125550193686,Reduce Stock
HOUSEHOLD_1_099,CA_1,1.240971045438665,Reduce Stock
HOBBIES_2_022,CA_1,1.0701018297137923,Reduce Stock
FOODS_3_561,CA_1,5.08054328386956,Increase Stock
FOODS_3_338,CA_1,0.7518479736844544,Reduce Stock
HOUSEHOLD_2_383,CA_1,0.453138472483656,Reduce Stock
FOODS_1_126,CA_1,1.1619936711861376,Reduce Stock
HOUSEHOLD_2_392,CA_1,0.2966688498697394,Reduce Stock
HOUSEHOLD_2_101,CA_1,0.1669416868115453,Reduce Stock
FOODS_2_199,CA_1,1.3082680670679874,Reduce Stock
HOUSEHOLD_1_322,CA_1,2.3689003678338065,Maintain Stock
FOODS_3_118,CA_1,2.3609435001889847,Maintain Stock
FOODS_1_108,CA_1,2.2513374118278198,Maintain Stock
FOODS_3_352,CA_1,1.4046508142981855,Reduce Stock
FOODS_1_033,CA_1,0.1316016966864361,Reduce Stock
HOUSEHOLD_2_027,CA_1,0.1315934469350745,Reduce Stock
FOODS_1_181,CA_1,4.186655971216271,Maintain Stock
HOUSEHOLD_2_338,CA_1,0.2469335505456053,Reduce Stock
FOODS_3_723,CA_1,11.883028787806298,Increase Stock
HOBBIES_1_284,CA_1,0.7678868747425003,Reduce Stock
FOODS_2_042,CA_1,1.347462360278244,Reduce Stock
HOUSEHOLD_1_010,CA_1,0.9382809585693512,Reduce Stock
FOODS_2_273,CA_1,1.0104818235822757,Reduce Stock
FOODS_3_424,CA_1,1.8199023566130812,Reduce Stock
